id,type,ticket_type,attraction,wait_at_attraction,ride_duration,satisfaction_status,fatigue,time,day,time_of_entry,time_left,entered_park,attractions_visited_so_far
V0282,child,ticket_office,Mini Train,220.6,6.5,0,0,470.58,Wednesday,242.15,473.58,True,1
V0814,child,online,Mirror Maze,305.86,4.2,0,1,470.6,Wednesday,58.46,471.6,True,2
V5310,adult,online,Haunted House,85.21,4.0,66,0,470.71,Wednesday,380.53,,True,1
V1660,adult,online,Carousel,270.81,4.3,0,1,470.88,Wednesday,116.59,472.88,True,2
V6440,adult,online,Laser Maze,6.1,3.8,86,1,471.19,Wednesday,452.47,440.79,True,2
V4004,child,online,Ball Pit,180.91,4.0,28,0,471.52,Wednesday,285.29,474.52,True,1
V1875,child,online,Fun House,336.39,4.5,0,0,472.03,Wednesday,130.64,475.03,True,1
V4383,adult,online,Go Karts,154.32,5.0,40,0,473.0,Wednesday,312.74,474.0,True,1
V5834,adult,online,Water Slide,53.43,4.5,80,0,473.0,Wednesday,414.06,396.4,True,1
V5049,adult,online,Roller Coaster,106.44,5.5,58,0,473.35,Wednesday,360.57,,True,1
V0236,child,ticket_office,Flying Chairs,275.06,4.0,0,0,473.5,Wednesday,193.91,476.5,True,1
V2269,child,online,Swing Ride,309.14,4.2,0,0,473.63,Wednesday,158.84,476.63,True,1
V6659,adult,online,Virtual Reality Zone,0,6.5,100,0,473.98,Wednesday,466.7,,True,1
V1297,child,online,Bumper Cars,264.76,3.5,0,1,474.56,Wednesday,89.28,476.56,True,2
V0819,child,online,Pirate Ship,324.23,4.7,0,1,474.67,Wednesday,58.06,477.67,True,2
V4249,adult,online,4D Cinema,164.52,6.0,36,0,475.16,Wednesday,303.19,476.16,True,1
V4153,adult,online,Drop Tower,171.54,5.8,32,0,475.27,Wednesday,296.61,477.27,True,1
V2592,adult,online,Ferris Wheel,196.68,6.0,0,1,475.62,Wednesday,182.18,478.62,True,2
V1691,adult,online,Petting Zoo,350.11,5.5,0,0,475.84,Wednesday,119.23,478.84,True,1
V6593,adult,online,Laser Maze,9.79,3.8,98,0,475.99,Wednesday,461.4,,True,1
V5400,adult,online,Haunted House,84.12,4.0,68,0,476.06,Wednesday,386.6,,True,1
V4704,adult,online,Observation Tower,133.6,5.0,48,0,476.14,Wednesday,336.59,,True,1
V2333,adult,online,Mirror Maze,308.21,4.2,0,0,476.28,Wednesday,162.39,479.28,True,1
V2845,adult,online,Carousel,274.0,4.3,0,0,476.51,Wednesday,196.88,479.51,True,1
V4009,child,online,Ball Pit,185.98,4.0,26,0,476.88,Wednesday,285.54,477.88,True,1
V3837,adult,online,Ferris Wheel,197.03,6.0,22,0,477.41,Wednesday,273.11,264.59,True,1
V0157,child,ticket_office,Fun House,339.08,4.5,0,0,477.6,Wednesday,132.95,478.6,True,1
V6721,adult,online,Virtual Reality Zone,0.22,6.5,100,0,477.87,Wednesday,470.26,,True,1
V3428,child,online,Mini Train,228.2,6.5,10,0,478.43,Wednesday,242.37,245.1,True,1
V4552,adult,online,Go Karts,148.76,5.0,42,0,478.67,Wednesday,324.24,,True,1
V5841,adult,online,Water Slide,58.93,4.5,78,0,478.69,Wednesday,414.08,396.81,True,1
V1263,adult,online,Bumper Cars,267.69,3.5,0,3,478.71,Wednesday,87.06,429.84,True,4
V2276,child,online,Swing Ride,314.38,4.2,0,0,478.76,Wednesday,159.25,479.76,True,1
V2806,child,online,Flying Chairs,279.07,4.0,0,0,478.98,Wednesday,194.43,479.98,True,1
V5176,adult,online,Roller Coaster,103.95,5.5,60,0,479.66,Wednesday,369.4,,True,1
V0506,adult,online,Pirate Ship,330.02,4.7,0,2,479.91,Wednesday,33.99,38.99,True,3
V0004,child,online,Swing Ride,0,4.2,100,0,5.69,Thursday,0.48,147.94,True,1
V0000,child,online,Ball Pit,0,4.0,100,0,5.92,Thursday,0.55,246.11,True,1
V0021,child,online,Flying Chairs,0,4.0,100,0,6.44,Thursday,1.32,205.23,True,1
V0018,child,online,Fun House,0,4.5,100,0,7.62,Thursday,1.7,108.74,True,1
V0036,adult,online,Water Slide,0,4.5,100,0,7.67,Thursday,2.45,153.78,True,1
V0012,child,online,Mini Train,0,6.5,100,0,8.28,Thursday,1.11,203.97,True,1
V0006,adult,ticket_office,Observation Tower,0,5.0,100,0,8.53,Thursday,2.95,197.12,True,1
V0043,child,online,Pirate Ship,0,4.7,100,0,8.96,Thursday,2.79,157.99,True,1
V0046,adult,online,4D Cinema,0,6.0,100,0,10.2,Thursday,3.62,148.88,True,1
V0082,adult,online,Mirror Maze,0,4.2,100,0,10.23,Thursday,5.51,162.86,True,1
V0045,adult,online,Drop Tower,0,5.8,100,0,10.35,Thursday,3.43,269.96,True,1
V0071,child,online,Swing Ride,0,4.2,100,0,10.51,Thursday,5.76,168.93,True,1
V0013,child,online,Ball Pit,5.0,4.0,100,0,10.85,Thursday,0.92,226.65,True,1
V0005,adult,ticket_office,Petting Zoo,0,5.5,100,0,11.08,Thursday,4.82,139.72,True,1
V0003,child,ticket_office,Flying Chairs,4.71,4.0,100,0,11.23,Thursday,1.73,336.61,True,1
V0053,adult,online,Virtual Reality Zone,0,6.5,100,0,12.06,Thursday,4.16,187.99,True,1
V0010,adult,ticket_office,Go Karts,0,5.0,100,0,12.75,Thursday,6.76,173.31,True,1
V0042,adult,online,Fun House,4.87,4.5,100,0,12.88,Thursday,2.76,78.69,True,1
V0000,child,online,Ferris Wheel,0,6.0,87,1,13.78,Thursday,0.55,246.11,True,2
V0021,child,online,Bumper Cars,0,3.5,87,1,13.8,Thursday,1.32,205.23,True,2
V0006,adult,ticket_office,Haunted House,0,4.0,87,1,14.1,Thursday,2.95,197.12,True,2
V0089,adult,online,Observation Tower,2.06,5.0,100,0,14.26,Thursday,6.47,272.33,True,1
V0099,child,online,Ferris Wheel,0,6.0,100,0,14.59,Thursday,7.17,202.83,True,1
V0105,adult,online,Pirate Ship,1.68,4.7,100,0,15.12,Thursday,7.28,143.3,True,1
V0120,adult,online,Virtual Reality Zone,0,6.5,100,0,15.58,Thursday,8.4,104.82,True,1
V0165,adult,online,Carousel,0,4.3,100,0,15.8,Thursday,11.0,405.37,True,1
V0004,child,online,Mirror Maze,2.54,4.2,94,1,15.91,Thursday,0.48,147.94,True,2
V0108,child,online,Swing Ride,3.09,4.2,100,0,16.06,Thursday,7.42,229.94,True,1
V0054,child,online,Ball Pit,6.54,4.0,98,0,16.08,Thursday,4.32,178.04,True,1
V0052,child,online,Flying Chairs,6.71,4.0,98,0,16.31,Thursday,4.52,170.23,True,1
V0018,child,online,Mini Train,0,6.5,86,1,17.22,Thursday,1.7,108.74,True,2
V0086,adult,online,4D Cinema,4.15,6.0,100,0,17.46,Thursday,6.05,179.68,True,1
V0009,child,ticket_office,Petting Zoo,4.8,5.5,100,0,17.75,Thursday,6.28,379.01,True,1
V0012,child,online,Bumper Cars,2.52,3.5,94,1,17.97,Thursday,1.11,203.97,True,2
V0047,adult,online,Fun House,9.19,4.5,98,0,18.03,Thursday,3.69,203.1,True,1
V0036,adult,online,Go Karts,4.08,5.0,89,1,18.7,Thursday,2.45,153.78,True,2
V0210,adult,online,Drop Tower,0,5.8,100,0,19.91,Thursday,13.01,136.56,True,1
V0147,adult,online,Observation Tower,5.17,5.0,98,0,20.13,Thursday,9.09,230.09,True,1
V0212,adult,online,Virtual Reality Zone,0,6.5,100,0,20.54,Thursday,13.25,180.54,True,1
V0126,child,online,Mirror Maze,7.21,4.2,98,0,20.63,Thursday,8.7,198.3,True,1
V0149,adult,online,Ferris Wheel,3.68,6.0,100,0,20.68,Thursday,10.1,268.08,True,1
V0111,child,online,Ball Pit,8.48,4.0,98,0,20.75,Thursday,7.6,164.03,True,1
V0163,child,online,Swing Ride,5.04,4.2,98,0,20.82,Thursday,11.02,165.98,True,1
V0230,adult,online,Water Slide,0,4.5,100,0,20.99,Thursday,15.9,371.45,True,1
V0068,adult,online,Flying Chairs,11.25,4.0,96,0,21.22,Thursday,5.05,282.71,True,1
V0053,adult,online,Pirate Ship,2.07,4.7,88,1,21.26,Thursday,4.16,187.99,True,2
V0045,adult,online,Carousel,4.45,4.3,93,1,21.27,Thursday,3.43,269.96,True,2
V0179,child,online,Bumper Cars,6.22,3.5,98,0,22.11,Thursday,11.75,444.25,True,1
V0042,adult,online,Roller Coaster,0,5.5,87,1,22.19,Thursday,2.76,78.69,True,2
V0247,child,online,Ferris Wheel,0,6.0,100,0,23.19,Thursday,16.67,290.94,True,1
V0056,child,online,Fun House,12.97,4.5,96,0,23.42,Thursday,5.06,179.02,True,1
V0023,adult,ticket_office,Laser Maze,0,3.8,80,0,23.82,Thursday,19.36,358.43,True,1
V0118,child,online,Petting Zoo,9.54,5.5,98,0,24.06,Thursday,8.2,205.93,True,1
V0256,adult,online,4D Cinema,0.59,6.0,100,0,24.4,Thursday,16.87,224.48,True,1
V0089,adult,online,Go Karts,3.44,5.0,88,1,24.6,Thursday,6.47,272.33,True,2
V0020,child,ticket_office,Mini Train,2.51,6.5,100,0,24.84,Thursday,14.71,398.49,True,1
V0160,child,online,Mirror Maze,10.29,4.2,96,0,25.39,Thursday,10.34,261.13,True,1
V0176,child,online,Swing Ride,9.53,4.2,98,0,26.0,Thursday,11.29,173.14,True,1
V0087,child,online,Flying Chairs,15.49,4.0,94,0,26.01,Thursday,5.73,174.65,True,1
V0181,child,online,Ball Pit,8.74,4.0,98,0,26.05,Thursday,12.01,457.36,True,1
V0046,adult,online,Carousel,9.07,4.3,91,1,26.2,Thursday,3.62,148.88,True,2
V0071,child,online,Bumper Cars,8.6,3.5,93,1,26.26,Thursday,5.76,168.93,True,2
V0255,adult,online,Water Slide,3.85,4.5,100,0,26.69,Thursday,17.14,426.59,True,1
V0010,adult,ticket_office,Pirate Ship,7.52,4.7,87,1,26.89,Thursday,6.76,173.31,True,2
V0086,adult,online,Virtual Reality Zone,0,6.5,88,1,27.15,Thursday,6.05,179.68,True,2
V0271,adult,online,Ferris Wheel,2.05,6.0,100,0,27.58,Thursday,18.63,181.48,True,1
V0147,adult,online,Virtual Reality Zone,0,6.5,88,1,28.52,Thursday,9.09,230.09,True,2
V0101,adult,online,Fun House,16.43,4.5,94,0,29.22,Thursday,6.99,247.58,True,1
V0054,child,online,Ferris Wheel,4.11,6.0,83,1,29.82,Thursday,4.32,178.04,True,2
V0089,adult,online,Laser Maze,0,3.8,77,2,30.17,Thursday,6.47,272.33,True,3
V0125,adult,online,Petting Zoo,15.64,5.5,94,0,30.27,Thursday,8.42,265.72,True,1
V0177,adult,online,Mirror Maze,14.02,4.2,96,0,30.62,Thursday,11.37,254.07,True,1
V0120,adult,online,Go Karts,7.02,5.0,86,1,31.0,Thursday,8.4,104.82,True,2
V0267,child,online,Ball Pit,7.63,4.0,98,0,31.01,Thursday,18.42,221.79,True,1
V0100,adult,online,Flying Chairs,19.33,4.0,94,0,31.07,Thursday,6.68,340.91,True,1
V0193,adult,online,Swing Ride,13.43,4.2,96,0,31.12,Thursday,12.57,464.12,True,1
V0021,child,online,Bumper Cars,11.46,3.5,72,2,31.18,Thursday,1.32,205.23,True,3
V0042,adult,online,Observation Tower,0,5.0,76,2,31.25,Thursday,2.76,78.69,True,3
V0105,adult,online,4D Cinema,7.28,6.0,90,1,31.33,Thursday,7.28,143.3,True,2
V0082,adult,online,Carousel,12.98,4.3,88,1,31.76,Thursday,5.51,162.86,True,2
V0335,adult,online,Drop Tower,0,5.8,100,0,31.96,Thursday,25.21,23.3,True,1
V0029,adult,ticket_office,Haunted House,0,4.0,80,0,32.09,Thursday,27.25,108.84,True,1
V0305,adult,online,Water Slide,5.0,4.5,98,0,32.32,Thursday,21.69,235.26,True,1
V0260,child,online,Mini Train,6.97,6.5,98,0,32.55,Thursday,17.87,189.24,True,1
V0220,adult,online,Pirate Ship,12.53,4.7,96,0,32.95,Thursday,14.36,351.41,True,1
V0046,adult,online,Roller Coaster,0,5.5,78,2,34.64,Thursday,3.62,148.88,True,3
V0047,adult,online,Ferris Wheel,7.54,6.0,86,1,34.79,Thursday,3.69,203.1,True,2
V0133,child,online,Fun House,20.43,4.5,92,0,34.91,Thursday,8.79,356.94,True,1
V0376,adult,online,Laser Maze,2.05,3.8,100,0,35.06,Thursday,28.12,199.77,True,1
V0246,child,online,Bumper Cars,15.02,3.5,94,0,35.86,Thursday,16.16,470.85,True,1
V0373,adult,online,Virtual Reality Zone,0,6.5,100,0,35.89,Thursday,28.46,162.47,True,1
V0016,child,ticket_office,Mirror Maze,18.44,4.2,94,0,36.14,Thursday,12.18,162.39,True,1
V0213,adult,online,Swing Ride,17.27,4.2,94,0,36.32,Thursday,13.85,190.72,True,1
V0316,child,online,Ball Pit,8.58,4.0,98,0,36.47,Thursday,22.44,263.48,True,1
V0043,child,online,Flying Chairs,20.1,4.0,78,1,36.53,Thursday,2.79,157.99,True,2
V0003,child,ticket_office,Carousel,17.53,4.3,81,1,36.61,Thursday,1.73,336.61,True,2
V0175,child,online,Petting Zoo,18.81,5.5,94,0,36.76,Thursday,11.45,355.47,True,1
V0280,adult,online,Ferris Wheel,9.59,6.0,98,0,37.1,Thursday,20.23,202.73,True,1
V0230,adult,online,Go Karts,9.01,5.0,83,1,37.22,Thursday,15.9,371.45,True,2
V0366,adult,online,Observation Tower,3.52,5.0,100,0,37.65,Thursday,27.73,239.24,True,1
V0262,adult,online,4D Cinema,13.06,6.0,96,0,37.86,Thursday,18.28,233.06,True,1
V0255,adult,online,Water Slide,4.63,4.5,90,1,38.09,Thursday,17.14,426.59,True,2
V0237,child,online,Pirate Ship,17.6,4.7,94,0,38.33,Thursday,15.35,291.82,True,1
V0426,adult,online,Virtual Reality Zone,0,6.5,100,0,39.15,Thursday,31.31,217.92,True,1
V0452,adult,online,Drop Tower,0,5.8,100,0,39.36,Thursday,33.02,472.3,True,1
V0163,child,online,Mini Train,10.74,6.5,89,1,39.83,Thursday,11.02,165.98,True,2
V0162,child,online,Fun House,24.14,4.5,92,0,39.91,Thursday,10.77,207.73,True,1
V0165,adult,online,Bumper Cars,19.06,3.5,89,1,40.02,Thursday,11.0,405.37,True,2
V0100,adult,online,Roller Coaster,1.58,5.5,81,1,40.71,Thursday,6.68,340.91,True,2
V0258,adult,online,Mirror Maze,18.93,4.2,94,0,40.98,Thursday,17.21,336.01,True,1
V0031,child,ticket_office,Ball Pit,6.56,4.0,78,0,41.04,Thursday,29.91,128.23,True,1
V0257,child,online,Carousel,19.02,4.3,94,0,41.62,Thursday,17.59,322.51,True,1
V0167,child,online,Flying Chairs,25.45,4.0,90,0,41.91,Thursday,11.08,215.49,True,1
V0022,child,ticket_office,Swing Ride,18.63,4.2,74,0,41.97,Thursday,17.68,123.39,True,1
V0290,adult,online,Ferris Wheel,14.36,6.0,96,0,42.04,Thursday,20.44,322.23,True,1
V0196,child,online,Petting Zoo,23.28,5.5,92,0,43.05,Thursday,13.48,268.37,True,1
V0325,adult,online,Go Karts,13.19,5.0,96,0,43.45,Thursday,24.03,197.75,True,1
V0271,adult,online,Observation Tower,8.08,5.0,93,1,43.63,Thursday,18.63,181.48,True,2
V0035,adult,ticket_office,Water Slide,3.88,4.5,80,0,43.87,Thursday,34.21,143.12,True,1
V0261,child,online,Pirate Ship,20.26,4.7,92,0,43.91,Thursday,18.07,173.96,True,1
V0024,child,ticket_office,Ferris Wheel,15.17,6.0,74,0,44.34,Thursday,21.93,348.72,True,1
V0004,child,online,Bumper Cars,23.1,3.5,75,2,44.9,Thursday,0.48,147.94,True,3
V0279,adult,online,4D Cinema,18.42,6.0,94,0,45.18,Thursday,19.44,261.11,True,1
V0172,child,online,Fun House,28.78,4.5,90,0,45.58,Thursday,11.13,324.75,True,1
V0416,child,online,Ball Pit,10.68,4.0,96,0,45.79,Thursday,30.36,450.45,True,1
V0262,adult,online,Haunted House,0,4.0,90,1,45.99,Thursday,18.28,233.06,True,2
V0009,child,ticket_office,Mirror Maze,20.23,4.2,79,1,46.02,Thursday,6.28,379.01,True,2
V0499,adult,online,Drop Tower,1.06,5.8,100,0,46.08,Thursday,38.3,219.38,True,1
V0373,adult,online,Virtual Reality Zone,0,6.5,86,1,46.75,Thursday,28.46,162.47,True,2
V0005,adult,ticket_office,Flying Chairs,29.83,4.0,76,1,46.75,Thursday,4.82,139.72,True,2
V0302,child,online,Carousel,20.08,4.3,92,0,47.01,Thursday,21.54,457.96,True,1
V0054,child,online,Mini Train,8.01,6.5,75,2,47.11,Thursday,4.32,178.04,True,3
V0360,child,online,Swing Ride,14.54,4.2,96,0,47.34,Thursday,27.43,211.81,True,1
V0251,adult,online,Petting Zoo,26.59,5.5,90,0,49.06,Thursday,16.46,376.7,True,1
V0321,child,online,Ferris Wheel,18.68,6.0,94,0,49.13,Thursday,23.36,176.54,True,1
V0273,adult,online,Pirate Ship,25.05,4.7,90,0,49.13,Thursday,18.86,190.81,True,1
V0165,adult,online,Virtual Reality Zone,0,6.5,79,2,49.46,Thursday,11.0,405.37,True,3
V0443,adult,online,Observation Tower,10.92,5.0,96,0,49.51,Thursday,32.72,169.16,True,1
V0046,adult,online,Water Slide,8.23,4.5,64,3,49.53,Thursday,3.62,148.88,True,4
V0120,adult,online,Go Karts,11.45,5.0,70,2,49.67,Thursday,8.4,104.82,True,3
V0601,adult,online,Laser Maze,0,3.8,100,0,49.84,Thursday,44.61,393.56,True,1
V0099,child,online,Bumper Cars,27.3,3.5,81,1,49.87,Thursday,7.17,202.83,True,2
V0290,adult,online,Roller Coaster,0,5.5,91,1,50.2,Thursday,20.44,322.23,True,2
V0187,adult,online,Fun House,33.78,4.5,88,0,50.65,Thursday,11.81,234.28,True,1
V0260,child,online,Ball Pit,12.23,4.0,82,1,50.79,Thursday,17.87,189.24,True,2
V0276,child,online,Flying Chairs,27.8,4.0,90,0,51.45,Thursday,18.96,213.31,True,1
V0312,adult,online,Mirror Maze,23.92,4.2,92,0,51.69,Thursday,22.1,159.06,True,1
V0126,child,online,Ferris Wheel,20.71,6.0,84,1,51.73,Thursday,8.7,198.3,True,2
V0111,child,online,Carousel,25.26,4.3,78,1,51.9,Thursday,7.6,164.03,True,2
V0650,adult,online,Haunted House,0,4.0,100,0,52.12,Thursday,47.21,470.51,True,1
V0441,adult,online,Swing Ride,14.96,4.2,96,0,52.55,Thursday,32.38,239.99,True,1
V0255,adult,online,Drop Tower,5.99,5.8,83,2,52.64,Thursday,17.14,426.59,True,3
V0025,adult,ticket_office,4D Cinema,23.9,6.0,72,0,52.65,Thursday,21.28,141.57,True,1
V0470,child,online,Mini Train,11.72,6.5,96,0,54.52,Thursday,35.38,237.09,True,1
V0018,child,online,Bumper Cars,31.65,3.5,59,2,54.6,Thursday,1.7,108.74,True,3
V0149,adult,online,Pirate Ship,25.45,4.7,80,1,55.17,Thursday,10.1,268.08,True,2
V0376,adult,online,Water Slide,12.47,4.5,89,1,55.22,Thursday,28.12,199.77,True,2
V0455,adult,online,Observation Tower,15.81,5.0,94,0,55.36,Thursday,33.7,351.59,True,1
V0482,child,online,Ball Pit,14.49,4.0,96,0,55.41,Thursday,36.31,252.78,True,1
V0450,adult,online,Go Karts,16.75,5.0,94,0,55.48,Thursday,32.93,189.48,True,1
V0253,child,online,Petting Zoo,32.46,5.5,88,0,55.52,Thursday,16.6,193.17,True,1
V0053,adult,online,Ferris Wheel,24.86,6.0,67,2,55.67,Thursday,4.16,187.99,True,3
V0013,child,online,Fun House,37.8,4.5,76,1,55.82,Thursday,0.92,226.65,True,2
V0012,child,online,Flying Chairs,32.48,4.0,73,2,56.31,Thursday,1.11,203.97,True,3
V0410,adult,online,Mirror Maze,21.49,4.2,92,0,56.77,Thursday,30.2,221.27,True,1
V0673,adult,online,Virtual Reality Zone,0,6.5,100,0,56.97,Thursday,49.29,,True,1
V0373,adult,online,Virtual Reality Zone,0,6.5,75,2,57.15,Thursday,28.46,162.47,True,3
V0685,adult,online,Haunted House,2.0,4.0,100,0,57.37,Thursday,50.12,201.72,True,1
V0267,child,online,Swing Ride,19.53,4.2,83,1,57.53,Thursday,18.42,221.79,True,2
V0118,child,online,Carousel,25.83,4.3,74,1,57.6,Thursday,8.2,205.93,True,2
V0272,child,online,Bumper Cars,36.08,3.5,86,0,58.65,Thursday,18.52,214.04,True,1
V0337,child,online,Ferris Wheel,26.53,6.0,90,0,59.17,Thursday,25.21,209.23,True,1
V0010,adult,ticket_office,4D Cinema,24.76,6.0,69,2,59.37,Thursday,6.76,173.31,True,3
V0529,adult,online,Drop Tower,12.53,5.8,96,0,59.44,Thursday,40.11,331.15,True,1
V0316,child,online,Ball Pit,17.94,4.0,81,1,59.92,Thursday,22.44,263.48,True,2
V0334,adult,online,Pirate Ship,30.81,4.7,88,0,60.53,Thursday,24.36,235.81,True,1
V0513,adult,online,Water Slide,16.22,4.5,94,0,60.82,Thursday,39.0,219.24,True,1
V0678,adult,online,Observation Tower,5.81,5.0,98,0,60.96,Thursday,49.55,208.16,True,1
V0179,child,online,Flying Chairs,33.2,4.0,80,1,61.41,Thursday,11.75,444.25,True,2
V0042,adult,online,Go Karts,21.23,5.0,53,3,61.63,Thursday,2.76,78.69,True,4
V0000,child,online,Fun House,40.04,4.5,59,2,61.81,Thursday,0.55,246.11,True,3
V0147,adult,online,Mirror Maze,26.24,4.2,64,2,62.07,Thursday,9.09,230.09,True,3
V0052,child,online,Petting Zoo,36.22,5.5,75,1,62.18,Thursday,4.52,170.23,True,2
V0056,child,online,Ferris Wheel,29.25,6.0,79,1,62.28,Thursday,5.06,179.02,True,2
V0556,child,online,Mini Train,13.35,6.5,96,0,62.35,Thursday,41.17,259.91,True,1
V0120,adult,online,Haunted House,4.69,4.0,55,3,62.54,Thursday,8.4,104.82,True,4
V0256,adult,online,Carousel,31.19,4.3,80,1,62.85,Thursday,16.87,224.48,True,2
V0212,adult,online,Bumper Cars,37.11,3.5,72,1,62.98,Thursday,13.25,180.54,True,2
V0177,adult,online,Swing Ride,23.91,4.2,78,1,63.22,Thursday,11.37,254.07,True,2
V0503,child,online,Ball Pit,21.22,4.0,92,0,64.47,Thursday,38.69,236.6,True,1
V0279,adult,online,Drop Tower,11.26,5.8,77,1,65.77,Thursday,19.44,261.11,True,2
V0352,adult,online,Pirate Ship,34.19,4.7,88,0,66.23,Thursday,26.34,191.18,True,1
V0280,adult,online,Water Slide,20.72,4.5,78,1,66.49,Thursday,20.23,202.73,True,2
V0071,child,online,Ferris Wheel,30.91,6.0,74,2,66.62,Thursday,5.76,168.93,True,3
V0357,adult,online,Flying Chairs,34.49,4.0,88,0,66.66,Thursday,26.91,273.65,True,1
V0032,adult,ticket_office,4D Cinema,29.57,6.0,70,0,66.68,Thursday,29.79,145.44,True,1
V0721,adult,online,Observation Tower,7.87,5.0,98,0,66.71,Thursday,53.1,279.26,True,1
V0006,adult,ticket_office,Fun House,45.72,4.5,64,2,67.0,Thursday,2.95,197.12,True,3
V0036,adult,online,Bumper Cars,41.28,3.5,68,2,67.35,Thursday,2.45,153.78,True,3
V0583,adult,online,Go Karts,18.97,5.0,94,0,67.39,Thursday,42.66,185.09,True,1
V0021,child,online,Mirror Maze,29.89,4.2,56,3,67.56,Thursday,1.32,205.23,True,4
V0450,adult,online,Haunted House,6.07,4.0,79,1,67.81,Thursday,32.93,189.48,True,2
V0355,child,online,Carousel,36.22,4.3,86,0,67.97,Thursday,26.63,198.89,True,1
V0213,adult,online,Swing Ride,24.9,4.2,72,1,68.42,Thursday,13.85,190.72,True,2
V0045,adult,online,Petting Zoo,39.91,5.5,70,2,68.77,Thursday,3.43,269.96,True,3
V0423,adult,online,Ferris Wheel,30.75,6.0,88,0,68.93,Thursday,31.53,157.39,True,1
V0839,adult,online,Roller Coaster,0,5.5,100,0,69.36,Thursday,63.03,332.66,True,1
V0619,child,online,Ball Pit,18.86,4.0,94,0,69.55,Thursday,45.61,314.49,True,1
V0609,child,online,Mini Train,16.9,6.5,94,0,69.82,Thursday,45.44,273.49,True,1
V0836,adult,online,Virtual Reality Zone,0,6.5,100,0,71.12,Thursday,63.19,294.49,True,1
V0086,adult,online,Flying Chairs,37.51,4.0,69,2,71.8,Thursday,6.05,179.68,True,3
V0210,adult,online,Bumper Cars,45.44,3.5,68,1,71.99,Thursday,13.01,136.56,True,2
V0020,child,ticket_office,Pirate Ship,39.39,4.7,81,1,72.2,Thursday,14.71,398.49,True,2
V0258,adult,online,Water Slide,22.51,4.5,77,1,72.25,Thursday,17.21,336.01,True,2
V0455,adult,online,Haunted House,10.45,4.0,80,1,72.49,Thursday,33.7,351.59,True,2
V0723,adult,online,Observation Tower,13.36,5.0,96,0,72.62,Thursday,53.35,299.64,True,1
V0243,child,online,Fun House,50.73,4.5,80,0,72.63,Thursday,16.27,308.25,True,1
V0125,adult,online,Mirror Maze,35.3,4.2,68,1,72.67,Thursday,8.42,265.72,True,2
V0684,adult,online,Drop Tower,15.97,5.8,94,0,73.06,Thursday,49.8,309.48,True,1
V0517,adult,online,Swing Ride,29.46,4.2,90,0,73.26,Thursday,38.96,393.89,True,1
V0089,adult,online,Ferris Wheel,33.46,6.0,57,3,73.35,Thursday,6.47,272.33,True,4
V0480,adult,online,4D Cinema,30.61,6.0,88,0,73.56,Thursday,36.06,354.13,True,1
V0181,child,online,Carousel,40.91,4.3,76,1,73.66,Thursday,12.01,457.36,True,2
V0025,adult,ticket_office,Go Karts,12.74,5.0,56,1,73.8,Thursday,21.28,141.57,True,2
V0280,adult,online,Laser Maze,0,3.8,73,2,74.18,Thursday,20.23,202.73,True,3
V0416,child,online,Ball Pit,21.76,4.0,83,1,74.5,Thursday,30.36,450.45,True,2
